ID_AMBITO_UNIVOCO;DESCRIZIONE;AMBITO_DISC;ID_ATTIVITA_FORMATIVA;CLASSE;
21035;Attività Formative Affini o Integrative;1;C;3085;
20802;A Scelta dello Studente;1;D;3085;
20803;Per la Prova Finale;1;E;3085;
20804;Ulteriori Conoscenze Linguistiche;1;F;3085;
21417;Abilità Informatiche e Telematiche;2;F;3085;
21418;Tirocini Formativi e di Orientamento;3;F;3085;
21419;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3085;
21551;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3085;
50617;Discipline Pedagogiche e Metodologico-Didattiche;1;B;3086;
50619;Discipline Filosofiche e Storiche;2;B;3086;
50618;Discipline Psicologiche, Sociologiche e Antropologiche;3;B;3086;
21037;Attività Formative Affini o Integrative;1;C;3086;
20806;A Scelta dello Studente;1;D;3086;
20807;Per la Prova Finale;1;E;3086;
20808;Ulteriori Conoscenze Linguistiche;1;F;3086;
21420;Abilità Informatiche e Telematiche;2;F;3086;
21421;Tirocini Formativi e di Orientamento;3;F;3086;
21422;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3086;
21552;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3086;
50620;Discipline Zootecniche e delle Produzioni Animali;1;B;3087;
50621;Discipline Gestionali e di Sostenibilità;2;B;3087;
21039;Attività Formative Affini o Integrative;1;C;3087;
20810;A Scelta dello Studente;1;D;3087;
20811;Per la Prova Finale;1;E;3087;
20812;Ulteriori Conoscenze Linguistiche;1;F;3087;
21423;Abilità Informatiche e Telematiche;2;F;3087;
21424;Tirocini Formativi e di Orientamento;3;F;3087;
21425;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3087;
21553;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3087;
50624;Discipline Sociologiche e di Servizio Sociale;1;B;3088;
50622;Discipline Giuridiche;2;B;3088;
50623;Discipline Psico-Pedagogiche, Antropologiche e Filosofiche;3;B;3088;
50625;Discipline Politiche, Economiche e Statistiche;4;B;3088;
21041;Attività Formative Affini o Integrative;1;C;3088;
20814;A Scelta dello Studente;1;D;3088;
20815;Per la Prova Finale;1;E;3088;
20816;Ulteriori Conoscenze Linguistiche;1;F;3088;
21426;Abilità Informatiche e Telematiche;2;F;3088;
21427;Tirocini Formativi e di Orientamento;3;F;3088;
21428;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3088;
21554;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3088;
50626;Discipline Sociologiche;1;B;3089;
50628;Discipline Storico-Filosofiche;2;B;3089;
50629;Discipline Giuridico-Politologiche;3;B;3089;
50627;Discipline Matematico-Statistiche ed Economiche;4;B;3089;
50630;Discipline Antropologiche, Storico-Geografiche e Psico-Pedagogiche;5;B;3089;
21043;Attività Formative Affini o Integrative;1;C;3089;
20818;A Scelta dello Studente;1;D;3089;
20819;Per la Prova Finale;1;E;3089;
20820;Ulteriori Conoscenze Linguistiche;1;F;3089;
21429;Abilità Informatiche e Telematiche;2;F;3089;
21430;Tirocini Formativi e di Orientamento;3;F;3089;
21431;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3089;
21555;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3089;
50631;Discipline Storico - Artistiche;1;B;3090;
50635;Discipline Archeologiche e Architettoniche;2;B;3090;
50634;Discipline Metodologiche;3;B;3090;
50632;Economia e Gestione dei Beni Culturali;4;B;3090;
50633;Discipline Storiche e Letterarie;5;B;3090;
21045;Attività Formative Affini o Integrative;1;C;3090;
20822;A Scelta dello Studente;1;D;3090;
20823;Per la Prova Finale;1;E;3090;
20824;Ulteriori Conoscenze Linguistiche;1;F;3090;
21432;Abilità Informatiche e Telematiche;2;F;3090;
21433;Tirocini Formativi e di Orientamento;3;F;3090;
21434;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3090;
21556;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3090;
50647;Politico-Sociale;1;B;3091;
50646;Economico-Statistico;2;B;3091;
50645;Giuridico;3;B;3091;
50648;Storico;4;B;3091;
50649;Discipline Linguistiche;5;B;3091;
21047;Attività Formative Affini o Integrative;1;C;3091;
20826;A Scelta dello Studente;1;D;3091;
20827;Per la Prova Finale;1;E;3091;
20828;Ulteriori Conoscenze Linguistiche;1;F;3091;
21435;Abilità Informatiche e Telematiche;2;F;3091;
21436;Tirocini Formativi e di Orientamento;3;F;3091;
21437;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3091;
21557;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3091;
50651;Tecnologie dell'Informatica;1;B;3092;
50652;Aziendale-Organizzativo;2;B;3092;
50650;Discipline Umane, Sociali, Giuridiche ed Economiche;3;B;3092;
21049;Attività Formative Affini o Integrative;1;C;3092;
20830;A Scelta dello Studente;1;D;3092;
20831;Per la Prova Finale;1;E;3092;
20832;Ulteriori Conoscenze Linguistiche;1;F;3092;
21438;Abilità Informatiche e Telematiche;2;F;3092;
21439;Tirocini Formativi e di Orientamento;3;F;3092;
21440;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3092;
21558;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3092;
50653;Teorie e Tecniche dell'Informazione e della Comunicazione;1;B;3093;
50654;Discipline Socio-Economiche, Storico-Politiche e Cognitive;2;B;3093;
21051;Attività Formative Affini o Integrative;1;C;3093;
20834;A Scelta dello Studente;1;D;3093;
20835;Per la Prova Finale;1;E;3093;
20836;Ulteriori Conoscenze Linguistiche;1;F;3093;
21441;Abilità Informatiche e Telematiche;2;F;3093;
21442;Tirocini Formativi e di Orientamento;3;F;3093;
21443;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3093;
21559;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3093;
50655;Discipline Pedagogiche, Psicologiche, Sociologiche e Filosofiche;1;B;3094;
50657;Discipline della Comunicazione;2;B;3094;
50656;Discipline Informatiche;3;B;3094;
21053;Attività Formative Affini o Integrative;1;C;3094;
20838;A Scelta dello Studente;1;D;3094;
20839;Per la Prova Finale;1;E;3094;
20840;Ulteriori Conoscenze Linguistiche;1;F;3094;
21444;Abilità Informatiche e Telematiche;2;F;3094;
21445;Tirocini Formativi e di Orientamento;3;F;3094;
21446;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3094;
21560;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3094;
50660;Lingue di Studio;1;B;3095;
50658;Linguistica Applicata e Processi Comunicativi;2;B;3095;
50659;Metodi e Strumenti per la Ricerca e la Documentazione;3;B;3095;
21055;Attività Formative Affini o Integrative;1;C;3095;
20842;A Scelta dello Studente;1;D;3095;
20843;Per la Prova Finale;1;E;3095;
20844;Ulteriori Conoscenze Linguistiche;1;F;3095;
21447;Abilità Informatiche e Telematiche;2;F;3095;
21448;Tirocini Formativi e di Orientamento;3;F;3095;
21449;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3095;
21561;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3095;
20374;Scienze Propedeutiche;1;B;3109;
20375;Scienze Biomediche;2;B;3109;
20376;Scienze Giuridiche ed Economiche;3;B;3109;
20377;Statistica ed Epidemiologia;4;B;3109;
20378;Corsi Differenziati, Art. 10 Comma 3;5;B;3109;
20379;* Scienze Infermieristiche;6;B;3109;
20380;* Scienze Ostetriche;7;B;3109;
20381;* Scienze Infermieristiche Pediatriche;8;B;3109;
20382;Scienze della Prevenzione e Servizi Sanitari;9;B;3109;
20383;Primo Soccorso;10;B;3109;
20384;Scienze del Management Sanitario;11;B;3109;
20385;Scienze Umane e Psicopedagogiche;12;B;3109;
20386;Scienze Informatiche Applicate alla Gestione Sanitaria;13;B;3109;
20387;Scienze Biologiche, Mediche e Chirurgiche;14;B;3109;
20388;Dimensioni Antropologiche Pedagogiche e Psicologiche;15;B;3109;
20389;Laboratori Professionali;16;B;3109;
20390;Tirocinio nei SSD di Riferimento della Classe;17;B;3109;
21057;Attività Formative Affini o Integrative;1;C;3109;
20846;A Scelta dello Studente;1;D;3109;
20847;Per la Prova Finale;1;E;3109;
20848;Ulteriori Conoscenze Linguistiche;1;F;3109;
21450;Altre Attività quali l'Informatica, Laboratori ecc;2;F;3109;
21451;Tirocini Formativi e di Orientamento;3;F;3109;
21452;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3109;
21562;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3109;
20391;Scienze Propedeutiche;1;B;3110;
20392;Scienze Biomediche e Psicologiche;2;B;3110;
20393;Scienze Giuridiche ed Economiche;3;B;3110;
20394;Statistica ed Epidemiologia;4;B;3110;
20395;Corsi Differenziati, Art.10-Comma 3;5;B;3110;
20396;* Scienze dell'Educazione Professionale Sanitaria;6;B;3110;
20397;* Scienze della Fisioterapia;7;B;3110;
20398;* Scienze della Logopedia;8;B;3110;
20399;* Scienze dell'Ortottica e dell'Assistenza di Oftalmologia;9;B;3110;
20400;* Scienze della Podologia;10;B;3110;
20401;* Scienze della Riabilitazione Psichiatrica;11;B;3110;
20402;* Scienze della Terapia della Neuro e Psicomotricità dell'Età Evolutiva;12;B;3110;
20403;* Scienze della Terapia Occupazionale;13;B;3110;
20404;Scienze della Prevenzione e dei Servizi Sanitari;14;B;3110;
20405;Scienze del Management Sanitario;15;B;3110;
20406;Scienze Umane e Psicopedagogiche;16;B;3110;
20407;Scienze Informatiche Applicate alla Gestione Sanitaria;17;B;3110;
20408;Scienze Biologiche, Mediche e Chirurgiche;18;B;3110;
20409;Dimensioni Antropologiche, Pedagogiche e Psicologiche;19;B;3110;
20410;Tirocinio nei SSD di Riferimento della Classe;20;B;3110;
21059;Attività Formative Affini o Integrative;1;C;3110;
20850;A Scelta dello Studente;1;D;3110;
20851;Per la Prova Finale;1;E;3110;
20852;Ulteriori Conoscenze Linguistiche;1;F;3110;
21453;Altre Attività quali l'Informatica, Laboratori ecc;2;F;3110;
21454;Tirocini Formativi e di Orientamento;3;F;3110;
21455;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3110;
21563;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3110;
20411;Scienze Propedeutiche;1;B;3111;
20412;Scienze Biomediche;2;B;3111;
20413;Scienze Giuridiche ed Economiche;3;B;3111;
20414;Scienze Statistiche e Demografiche;4;B;3111;
20415;* Scienze e Tecniche Audiometriche;5;B;3111;
20416;* Scienze e Tecniche di Laboratorio Biomedico;6;B;3111;
20417;* Scienze e Tecniche di Radiologia Medica per Immagini e Radioterapia;7;B;3111;
20418;* Scienze e Tecniche di Neurofisiopatologia;8;B;3111;
20419;* Scienze e Tecniche Ortopediche;9;B;3111;
20420;* Scienze e Tecniche Audioprotesiche;10;B;3111;
20421;* Scienze e Tecniche della Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare;11;B;3111;
20422;* Scienze dell'Igiene Dentale;12;B;3111;
20423;* Scienze della Dietistica;13;B;3111;
20424;Scienza della Prevenzione e dei Servizi Sanitari;14;B;3111;
20425;Scienze del Management Sanitario;15;B;3111;
20426;Scienze Umane, Psicopedagogiche e Statistiche;16;B;3111;
20427;Scienze Informatiche Applicate alla Gestione Sanitaria;17;B;3111;
20428;Scienze Biologiche Mediche e Chirurgiche;18;B;3111;
20429;Dimensioni Antropologiche, Pedagogiche e Psicologiche;19;B;3111;
20430;Attività Complessiva per Tutti i Corsi della Classe;20;B;3111;
20431;Tirocinio nei SSD di Riferimento della Classe;21;B;3111;
21061;Attività Formative Affini o Integrative;1;C;3111;
20854;A Scelta dello Studente;1;D;3111;
20855;Per la Prova Finale;1;E;3111;
20856;Ulteriori Conoscenze Linguistiche;1;F;3111;
21456;Altre Attività quali l'Informatica, Laboratori ecc;2;F;3111;
21457;Tirocini Formativi e di Orientamento;3;F;3111;
21458;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3111;
21564;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3111;
20432;Scienze Propedeutiche;1;B;3112;
20433;Scienze Biomediche;2;B;3112;
20434;Scienze Giuridiche ed Economiche;3;B;3112;
20435;Scienze Statistiche e Demografiche;4;B;3112;
20436;* Scienze della Prevenzione nell'Ambiente e nei Luoghi di Lavoro;5;B;3112;
20437;* Scienze dell'Assistenza Sanitaria;6;B;3112;
20438;Scienze della Prevenzione e dei Servizi Sanitari;7;B;3112;
20439;Scienze del Management Sanitario;8;B;3112;
20440;Scienze Umane e Psicopedagogiche;9;B;3112;
20441;Scienze Informatiche e Interdisciplinari Applicate alla Gestione Sanitaria;10;B;3112;
20442;Scienze Biologiche Medico e Chirurgiche;11;B;3112;
20443;Dimensioni Antropologiche, Pedagogiche e Psicologiche;12;B;3112;
20444;Attività Complessiva per Tutti i Corsi della Classe;13;B;3112;
20445;Tirocinio nei SSD di Riferimento della Classe;14;B;3112;
21063;Attività Formative Affini o Integrative;1;C;3112;
20858;A Scelta dello Studente;1;D;3112;
20859;Per la Prova Finale;1;E;3112;
20860;Ulteriori Conoscenze Linguistiche;1;F;3112;
21459;Altre Attività quali l'Informatica, Laboratori ecc;2;F;3112;
21460;Tirocini Formativi e di Orientamento;3;F;3112;
21461;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3112;
21565;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3112;
20446;Discipline Criminologico-Giuridiche;1;B;3115;
20447;Discipline Medico-Forensi;2;B;3115;
20448;Scienze Fisiche e Naturali Applicate all’Investigazione;3;B;3115;
20449;Scienze Tecnologiche Applicate alla Sicurezza;4;B;3115;
21065;Attività Formative Affini o Integrative;1;C;3115;
20862;A Scelta dello Studente;1;D;3115;
20863;Per la Prova Finale;1;E;3115;
20864;Ulteriori Conoscenze Linguistiche;1;F;3115;
21462;Abilità Informatiche e Telematiche;2;F;3115;
21463;Tirocini Formativi e di Orientamento;3;F;3115;
21464;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3115;
21566;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3115;
20450;Scienze Matematiche;1;B;3118;
20451;Scienze Fisiche Chimiche;2;B;3118;
20452;Scienze Statistiche ed Economiche;3;B;3118;
20453;Discipline Giuridiche;4;B;3118;
20454;Scienze Storiche, Antropologiche, Psicologiche e Sociali;5;B;3118;
20455;Discipline Giuridiche Applicate;6;B;3118;
20456;Scienze Geo-Politiche-Economiche e Territoriali;7;B;3118;
20457;Scienze Topografiche, Astronomiche e della Navigazione;8;B;3118;
20458;Scienze Politologiche e Strategiche;9;B;3118;
20459;Scienze Economiche, dell'Organizzazione e della Gestione Aziendale;10;B;3118;
20460;Scienze Fisiche e Naturali Applicate;11;B;3118;
20461;Scienze dell'Ingegneria dellinformazione;12;B;3118;
20462;Scienze dell'Ingegneria Industriale e Chimica;13;B;3118;
20463;Scienze Sociologiche, Psicologiche e della Comunicazione;14;B;3118;
20464;Scienze Bancarie e degli Intermediari Finanziari;15;B;3118;
20465;Scienze Criminologiche e del Controllo Sociale;16;B;3118;
20466;Attività Motorie e Sportive;17;B;3118;
20467;Scienze dell'Iingegneria Civile e dellarchitettura;18;B;3118;
20468;Medicina Legale e Sanità Pubblica;19;B;3118;
21067;Attività Formative Affini o Integrative;1;C;3118;
20866;A Scelta dello Studente;1;D;3118;
20867;Per la Prova Finale;1;E;3118;
20868;Ulteriori Conoscenze Linguistiche;1;F;3118;
21465;Abilità Informatiche e Telematiche;2;F;3118;
21466;Tirocini Formativi e di Orientamento;3;F;3118;
21467;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3118;
21567;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3118;
50661;Discipline Matematiche per l'Architettura;1;A;3119;
50662;Discipline Fisico-Tecniche ed Impiantistiche per l'Architettura;2;A;3119;
50663;Discipline Storiche per l'Architettura;3;A;3119;
50664;Rappresentazione dell'Architettura e dell'Ambiente;4;A;3119;
50665;Progettazione Architettonica e Urbana;1;B;3119;
50666;Teorie e Tecniche per il Restauro Architettonico;2;B;3119;
50667;Analisi e Progettazione Strutturale per l'Architettura;3;B;3119;
50668;Progettazione Urbanistica e Pianificazione Territoriale;4;B;3119;
50669;Discipline Tecnologiche per l'Architettura e la Produzione Edilizia;5;B;3119;
50670;Discipline Estimative per l'Architettura e l'Urbanistica;6;B;3119;
50671;Discipline Economiche, Sociali, Giuridiche per l'Architettura e l'Urbanistica;7;B;3119;
50672;Attività Formative Affini o Integrative;1;C;3119;
50673;A Scelta dello Studente;1;D;3119;
50674;Per la Prova Finale;1;E;3119;
50675;Per la Conoscenza di almeno una Lingua Straniera;2;E;3119;
50676;Ulteriori Conoscenze Linguistiche;1;F;3119;
50677;Abilità Informatiche e Telematiche;2;F;3119;
50678;Tirocini Formativi e di Orientamento;3;F;3119;
50679;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3119;
50680;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3119;
70000;Pedagogia generale e sociale;1;A;3120;
70001;Storia della pedagogia;2;A;3120;
70002;Didattica e pedagogia speciale;3;A;3120;
70003;Pedagogia sperimentale;4;A;3120;
70004;Psicologia dello sviluppo e psicologia dell’educazione;5;A;3120;
70005;Discipline sociologiche e antropologiche;6;A;3120;
70006;Discipline matematiche;1;B;3120;
70007;Discipline letterarie;2;B;3120;
70008;Linguistica;3;B;3120;
70009;Discipline biologiche ed ecologiche;4;B;3120;
70010;Discipline fisiche;5;B;3120;
70011;Discipline chimiche;6;B;3120;
70012;Metodi e didattiche delle attività motorie;7;B;3120;
70013;Discipline storiche;8;B;3120;
70014;Discipline geografiche;9;B;3120;
70015;Discipline delle arti;10;B;3120;
70016;Musicologia e storia della musica;11;B;3120;
70017;Letteratura per l’infanzia;12;B;3120;
70018;Psicologia dello sviluppo e psicologia dell’educazione;13;B;3120;
70019;Didattica e pedagogia speciale;14;B;3120;
70020;Psicologia clinica e discipline igienico-sanitarie;15;B;3120;
70021;Discipline giuridiche e igienico-sanitarie;16;B;3120;
70022;Attività a scelta dello studente;1;F;3120;
70027;Attività formative per la Prova Finale;2;F;3120;
70023;Attività di tirocinio;3;F;3120;
70024;Laboratorio di tecnologie didattiche;4;F;3120;
70025;Laboratori di lingua inglese;5;F;3120;
70026;Prova/Idoneità di lingua inglese di livello B2;6;F;3120;
70028;Lingua e letteratura italiana;1;B;3121;
70077;Discipline storiche;2;B;3121;
70078;Discipline integrative di supporto;3;B;3121;
70029;Scienze dell’educazione;4;B;3121;
70030;A scelta dello studente;1;F;3121;
70031;Tesi di laurea;2;F;3121;
70032;Laboratori;3;F;3121;
70033;Lingue e Letterature moderne;1;B;3122;
70034;Discipline di contesto;2;B;3122;
70035;Scienze dell’educazione;3;B;3122;
70036;A scelta dello studente;1;F;3122;
70037;Tesi di laurea;2;F;3122;
70038;Laboratori;3;F;3122;
70039;Fondamenti di matematica e di fisica;1;B;3123;
70040;Discipline integrative matematiche, fisiche, biologiche, chimiche e di scienze della terra;2;B;3123;
70041;Didattiche disciplinari;3;B;3123;
70042;Scienze dell’educazione;4;B;3123;
70043;Discipline a scelta;5;B;3123;
70044;Tesi di laurea;2;E;3123;
70045;Laboratori didattici;3;F;3123;
50681;Formazione scientifica;1;A;3124;
50682;Formazione storica e storico-artistica;2;A;3124;
50683;Metodologie per la conservazione e il restauro;1;B;3124;
50684;Scienze e tecnologie per la conservazione e il restauro;2;B;3124;
50685;Beni culturali;3;B;3124;
50686;Formazione giuridica, economica e gestionale;4;B;3124;
50687;Attività formative affini o integrative;1;C;3124;
